,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Lácar,-0.3987777,0.8272683,-1.4996849,0.5131526,0.60666627,2.6500378,-1.3529855,-1.4117477,-0.6840385,-1.8521501,0.9401261,1.0315496,-1.182956,-1.5432376,0.5702949,-1.2981905,-0.834801,-2.1948984,1.2342626,-1.154604,-1.4589916,-0.1406113,-1.2339422,2.4499795,-1.9127785,0.020587463,0.1689154,-1.1502275,2.5751343,1.2209743,-0.79154104,0.93736386,-1.2221432,0.3188778,-1.3297952,0.9853698,-1.1125586,0.9479637,-0.543101,-0.33966583,-0.76662254,1.7225118,1.7575382,0.8564804,-0.42018223,0.9156007,0.36767763,0.022554114,-0.90026927,-0.622806,0.15914789,0.081686944,0.5240672,1.4785383,-0.7371511,-1.2813199,-1.3674537,-0.24805315,2.1514854,-1.403474,-0.27964458,-0.29563284,-0.9277899,-2.1834314,-0.31908324,1.777371,-0.21839094,1.0028489,2.82091,0.30767557,0.9248303,-1.3665394,1.6738765,-1.2136321,2.1351986,-0.12750053,0.23451433,-2.0265853,-0.8320807,0.7151206,1.9789298,0.6631694,1.0320079,-1.0000204,1.8933569,1.7331412,-0.7404327,-1.5718209,-1.6338768,0.27549884,-0.34403166,1.417038,0.8923265,0.046078414,1.3977836,-1.3276327,-0.7965111,1.3727711,0.6461732,-0.86600846
Magdalena,-2.3921497,-3.2748544,-1.2667398,-0.08208658,1.3161482,0.39593616,1.794208,2.336406,1.468041,1.4709775,-0.9000982,0.7370717,1.7465937,1.3582132,-1.040201,-1.0466822,-0.49920326,0.6334899,-0.34563994,-1.5513456,-1.1611363,-1.541873,-1.6648426,-0.08723532,-1.0862861,-0.3004653,0.5534166,-1.4004258,-1.2663399,-2.0549128,-2.597993,1.9867878,-1.6501722,-1.4954417,-1.7844058,1.60207,2.3615804,-0.6947769,-1.3966929,0.5067427,0.09261707,1.9603754,-0.24921374,-0.6696296,-0.4508002,0.77697885,0.8024575,1.5116765,-0.26006502,0.5643336,-1.5939838,0.8121513,1.731782,-1.6196302,-1.6683728,0.8831295,-0.6910993,-0.12514807,0.8253674,-0.97176236,1.0730245,-0.60970306,1.5554444,-1.2247145,-0.11279927,1.1322224,0.39218903,-0.57828385,1.8936571,-0.4375204,-1.4574195,-0.26409915,1.3497819,-1.0710441,0.2715301,2.460882,0.40117416,1.2639996,-1.2853409,0.5770903,0.8019136,0.36919728,-1.5022432,0.65522933,0.61773044,1.2666016,1.2518593,1.5056822,1.4639788,0.84298104,-1.1579263,0.8826005,0.16837676,0.29282165,1.1584767,1.9678494,1.8870802,0.5954948,0.5255825,0.50358003
Maipú,0.17770004,0.1312816,-1.8159766,-0.098946825,1.9274187,1.927722,-0.92157423,1.9599158,-1.1432862,1.621248,-0.69137263,0.26827487,0.01636924,-0.63702816,-0.8543466,1.6619517,-1.1951603,-0.09573582,-1.971921,-0.7665978,-2.9393587,-0.14543958,0.0021388412,0.06477271,-0.5111124,-0.32112956,1.1989732,1.205006,0.7192402,1.3439052,1.3701422,2.9088264,1.6886287,-0.2477593,-0.6436785,1.6228191,-0.8844253,0.6144887,-1.2617894,2.7221184,0.62511677,-0.4484328,1.6551049,1.0174711,1.9124209,-0.03214273,2.161711,-1.0394843,1.1049379,0.8226251,0.5071001,0.7932177,2.3026881,0.45883363,0.2742173,-1.048357,0.18222557,-0.80183417,-0.18957654,0.0056444164,-0.1441345,0.06735478,-0.87627405,-0.43116164,0.27388963,-1.1398013,-0.54311925,3.3729372,1.5204023,1.575991,-0.57164484,-0.23927853,0.30788812,-0.22337052,0.36338112,0.6022282,-1.5256039,0.5904877,-0.098813966,-0.92381644,-0.96395695,0.44524008,0.27190265,-1.2114881,0.82468796,-0.7309539,-0.28694466,-1.0374234,-1.5266253,2.1915462,0.4216079,2.266904,-0.005310567,-1.131447,1.4501696,1.7612859,0.101214625,0.27861443,1.7620603,0.43321794
Malagueño,-0.48239988,-0.29651263,0.7918136,-1.0551887,1.7920829,0.38126624,0.34333163,-0.14509374,0.24004644,-0.85572356,0.04144892,3.0038726,0.071450755,-1.088088,1.9657868,0.36335033,-1.182722,2.1580422,0.76353025,-0.3830818,-2.9544103,0.16664934,0.7238369,0.26530486,-1.5650668,0.8920314,-0.3095972,1.1127766,4.124532,-2.4147558,1.8053284,1.0201365,1.1177698,-0.027877055,-2.7102187,0.55048364,1.8506337,2.0145845,0.78382206,0.92271703,0.46328112,1.5182893,3.0881734,3.8429394,-1.6272328,1.4335712,-0.20007943,-2.2945135,-1.2341589,0.68706524,-0.7223951,3.3622262,1.1323323,1.8059071,-1.7108953,-0.2401638,0.016775101,0.09217402,-0.43793905,0.016096562,-1.9195698,0.2088061,-1.7013259,0.6632688,0.14173143,0.8894655,-0.65714896,1.2128328,1.0683485,-0.21319841,0.6306474,0.49770278,1.4159963,-2.1933224,1.7819653,-1.6324246,-1.7341782,0.094749115,-1.1868672,-0.37625313,1.9393449,-0.72563565,3.389816,-2.6948621,1.4930313,0.10499591,0.061203543,-2.1145716,-2.5584202,1.8066474,3.0894456,1.6574211,-2.046022,1.4534092,-0.23060663,1.7170388,1.4150372,0.3048999,-1.4246885,2.3856072
Malvinas Argentinas,0.12371867,-0.96478266,-2.9381292,-3.1568933,2.8590539,1.5806881,-0.8791196,0.96195394,-0.57139134,-0.15039015,-0.6524829,2.5505822,0.0035650982,0.2206024,1.4711359,1.1424036,0.0068308287,0.07962074,1.0879331,0.5460852,-2.7621288,0.10692406,-1.347716,-0.99090457,0.18,-0.045051016,2.238151,0.26020375,2.4085104,0.41706845,0.41863856,-0.27174228,-0.26231492,2.6786284,-0.05595254,-0.31511694,1.083973,-0.5804948,0.36963624,-0.07450509,-0.6580796,2.515063,2.3628526,0.75983703,1.6344879,-1.2275987,0.036467355,-1.409966,1.2204407,1.2007366,-2.1373289,-0.5353519,-0.4221953,1.2871385,1.6054809,-1.5613139,2.4131296,-0.3311376,-0.6259103,0.08555734,1.3187432,0.71536523,-1.0202276,-1.0373372,0.3761446,2.2307897,0.8377115,0.6803469,1.5326277,-0.3995589,2.9230332,-0.30860108,0.14654009,0.28051275,3.0210466,0.36649188,-2.426165,-0.6770041,-0.352358,2.5681183,0.29531378,0.6242736,1.4172596,0.4938475,1.386912,-1.7667322,0.17834806,-2.2639015,-0.004390014,2.2818873,2.0672607,1.4893565,-0.84204,-0.73118776,1.2349008,-1.3898218,1.151864,2.0273902,0.6389482,1.5810645
Mar Azul,-0.35051936,-0.63418674,-0.19193421,0.008046141,-1.4333955,0.5013332,1.3285159,-1.7642785,1.0593643,0.45061007,-0.8679513,2.428387,0.6537573,-0.676739,-1.5871683,0.7401613,0.02220561,-0.5706516,-1.0221977,-1.084762,-2.1183662,-1.9708484,0.18395604,-1.5074958,1.2649312,1.614846,1.9425083,-2.616632,2.18769,0.52504236,0.09858319,-2.0594254,-0.7333652,0.97159517,-1.2163868,0.2570996,1.275377,-1.2289774,0.19059154,-1.0605147,-0.48546982,0.7940249,3.5572634,1.8490591,0.39720365,0.2686183,1.8639001,-0.27186462,1.4047458,0.1344238,-0.53247017,1.5053188,-1.4295893,1.3047875,0.040251236,0.13609949,0.92319906,1.0974618,0.6912151,0.5775569,-2.4929452,-1.7583432,-1.1946912,-0.85628706,1.4747016,0.78626597,0.0063771345,0.4954365,1.4775741,-0.29902926,-0.49648508,-0.51895344,0.76677394,0.8711336,1.2027087,0.39470345,-1.9504472,-1.3774743,0.79136246,0.86808,3.0191991,-0.8488897,1.1401224,0.5814027,1.3547343,-0.030010179,1.0516529,1.5509418,0.45992494,0.5298956,1.382193,-1.9970099,2.4100113,-0.15393266,-0.43123695,-1.3302091,0.50259686,-1.7857556,0.4179415,0.38298368
Mar Chiquita,0.6497775,-0.9341278,-1.2197675,-2.3018649,0.7237173,-0.10469629,0.710271,-0.59084827,-1.9820815,1.9583731,1.5162197,-0.18788977,0.40411872,1.5020477,-1.0781356,-0.35889557,1.6705313,-0.05013258,-0.3722074,0.96317714,0.26983523,-0.61403304,-0.33914095,0.7482011,-0.99610984,1.6697452,-0.6773724,2.294865,0.2512849,-1.0510384,2.840199,2.391392,1.2989081,-0.012827256,-0.689538,0.52555543,-1.5917678,1.0175661,-0.6498847,1.141984,0.279615,-0.29133806,-0.8742738,-2.1313095,0.2309969,-0.9982783,-1.1358205,-0.44009244,-0.24697135,0.004339756,-0.47437212,-2.052638,1.2693655,1.0714117,-0.5929392,0.3708492,-0.0545832,-0.7564162,-0.28080997,-1.5846897,0.67351407,0.21290675,-2.9863732,0.413784,0.18036179,-0.08116345,3.0863707,2.1071775,-1.018809,0.096652575,0.6659411,-0.005541632,0.676009,-1.0059918,-1.9320327,-0.3325439,-1.6315559,-0.3905912,-2.732957,-0.17926167,0.30262414,0.9134671,1.0923077,0.3483516,1.1224644,-0.62974787,0.08392661,-0.31122532,-2.319333,0.2537542,1.2912215,-2.1111484,2.832944,0.90039146,-1.8706626,1.3890421,-1.5284505,0.14316903,-0.7375748,1.060577
Mar de Ajó,-0.08483408,-1.1248626,-2.992706,0.16959214,-0.032035574,-1.5393422,0.7627082,-0.25375468,-0.08310516,-0.08568278,-0.6599003,2.1212173,0.54506767,-1.0375345,0.008869623,-0.6453729,0.9854781,-0.3483883,-1.0153108,0.8465192,-0.74123025,-1.1400256,1.389078,1.9416796,-1.0618018,0.7789198,0.1273222,0.13794379,2.2687423,-1.0977168,-0.31176195,0.7746069,-0.548221,1.1084015,-0.88885725,2.0569727,0.094529256,-2.1732242,-2.7174847,-0.9696258,-0.667952,1.2338724,0.4858808,-0.16115358,0.60914624,0.085628554,0.40837955,-1.7696794,0.31000507,-1.3701485,0.8899644,0.53817624,0.073195495,2.3088262,0.51934093,-0.52077204,0.9482202,0.10003333,1.5086465,0.8908966,1.0296986,-1.1963574,0.7101724,-1.7121425,-2.821445,-0.5953181,1.8885862,0.48410505,0.562543,0.6870835,-0.68748593,1.1461059,0.162413,-1.6093398,-0.46518743,0.7347745,-0.08649869,-0.4906067,-1.8304946,-1.0040026,2.4706478,-0.35854784,2.3324232,-1.6400431,-0.9932451,-0.69315135,-0.1014069,-2.2651825,-0.1449343,-0.24812739,3.087213,1.6868396,-2.0546317,-0.43697426,-0.36798453,-1.0398093,0.41455075,1.1885201,0.26827535,-0.78658134
Mar de las Pampas,-1.11022,-1.2276477,-2.931105,-0.91687757,0.7684453,-0.64914685,1.3470925,0.19119172,-0.40930888,-1.4639343,-0.1800483,2.1928174,-2.5937462,-0.047661737,-0.633443,1.4022568,-2.5086079,-0.6667536,0.5540089,-1.766796,0.3895907,-0.5490064,-0.2819153,-0.85461247,-1.0312778,0.61173743,1.8109646,0.78304017,1.7883524,1.5800049,-0.23482352,1.718148,0.8302657,-0.6178491,-0.2418151,-0.6528944,0.73322535,1.4080124,1.0533702,0.050832048,-3.1710558,-0.30079645,-0.1146377,1.5495694,0.3174094,-1.8616537,0.29614782,-2.0715425,-0.7647231,-1.3887831,0.92428505,2.0627632,1.5605386,0.28097755,0.3380432,-0.19638939,1.3670013,1.1389158,-0.19037895,1.7402874,-0.76311344,0.38517103,-1.2419187,-0.28866825,-0.17727087,-0.81765425,1.777745,-0.12903018,-0.2101117,1.4784454,2.9917896,-0.92110246,1.7691336,0.2078596,1.5482246,-1.2026266,-1.8213755,-0.16710004,0.6642829,2.872481,1.8252649,1.3340261,0.6204438,0.32777676,2.5881174,-0.18595995,0.35523653,-0.6974995,1.3170729,-1.0934159,-0.48643154,3.349451,0.4238432,1.5200413,1.3277683,-1.5257784,3.3569071,0.78514045,1.285911,0.64920205
Mar del Plata,-1.5692518,-1.9614577,-4.5851493,-2.9434257,-0.48063233,-0.43591827,-0.12496686,-3.0815952,2.7890992,4.2967124,-0.926198,-0.61071557,1.4768918,4.257195,3.4674785,-0.20523465,-0.549269,-1.0259299,-2.4148114,-0.59740627,-2.9150639,0.82794446,-2.1319497,1.5170008,-5.508207,-1.2107368,0.7223276,-0.40613663,1.9881158,0.96444166,0.79783565,3.8831878,-1.9602184,-3.392679,-2.726585,-0.13373792,2.9510157,-0.560169,-0.67352647,2.9484522,1.4453394,-0.4549172,1.2051717,1.090093,-3.7930906,0.5069693,1.1453212,-0.11202777,2.2163231,-6.017812,0.84892327,2.5922942,1.6902223,2.716778,-0.03829264,0.19129652,3.5016088,-1.5782604,3.554382,-0.06243769,1.6023784,-6.3161235,-0.49159288,-1.8291237,0.7973734,-0.17547294,-1.4921465,3.4260528,0.50867796,0.7252183,-3.109705,-0.090021245,-0.9312965,0.1881524,0.14710058,2.1375427,1.4748744,-2.0975597,1.0702044,-0.14054602,-1.9111736,1.5671104,8.639385,1.6548347,-3.189208,2.141334,1.3985932,-3.6890762,2.731384,-0.5702708,2.8292408,-0.56535494,-3.8953042,-1.0014074,2.0367644,1.013065,-4.6711593,1.0578982,-0.45293793,2.0471041
Mar del Tuyú,0.7230096,-1.4231882,-2.8983052,-3.3864303,0.721533,0.90529394,-0.11142019,-1.4454465,-1.546916,0.055966485,-0.33694863,1.0514404,-1.9701095,-0.55495816,1.5053791,-0.5179014,0.6781821,-1.8299614,-0.371196,-0.7536795,-4.093151,-1.0943562,0.0713998,-2.2131433,-2.171958,0.13313295,1.7943995,0.06322993,1.8623022,0.19058014,1.5053986,0.512282,0.27029854,1.7770284,-0.81341827,-0.4179003,-0.22974166,0.53563577,-0.39407924,0.8018994,-1.616606,0.6855079,1.2702191,1.0298364,1.9636358,-0.10877107,0.94359434,-0.40675017,1.8538116,-1.3311468,-0.2091136,1.8311794,1.105484,1.5154607,-1.1473446,-0.18658647,1.83488,-0.8702032,1.1470243,-0.3675029,0.102896646,-2.9068968,-0.89264125,1.0620384,1.2535908,1.0151287,-1.0257229,1.0966351,-1.0227337,0.6336303,-1.0388794,0.32038882,0.77728236,-1.2723324,1.4405063,-1.0459948,-0.404087,-2.8966858,-0.5880343,1.384066,-0.04074182,-0.049895417,2.1960478,-2.682783,1.0115753,1.6927524,1.3805054,-0.7041754,0.6989786,2.2447803,0.7700772,0.39832532,-1.1219264,-1.4072762,2.7697074,-1.0076848,0.23313399,2.4111342,-0.19232981,-0.38946638
Marcos Paz,0.6207627,-0.86094713,0.27825835,-1.6496767,0.44535205,-0.6473677,-0.6894607,-0.080212675,-0.7248381,1.6394858,0.73401505,0.8247041,0.60246867,-0.5557114,0.55944234,0.72937536,-1.7162118,1.7063944,0.5231154,-1.6438997,-1.3697902,-2.8791535,-2.1388402,-0.8237611,-0.7369842,-1.647756,1.0756508,-0.58474493,1.8688308,1.3163881,1.1166108,0.7526131,-1.34268,0.43606132,-0.38964555,-0.5955625,0.75541043,0.70634973,-1.4126178,-0.84525615,1.8097503,0.0075833322,0.5483977,0.7086443,0.18935932,1.4965107,-0.55382204,-1.472127,3.4251895,0.83339286,0.061329003,0.68119556,1.1395478,0.5697587,-0.5841712,-0.66740614,-0.21469525,2.0417826,0.7680193,-0.6157668,0.112554446,0.4306955,-1.2867337,-1.6645796,-1.4108208,-0.22521268,0.024654787,3.7559118,3.0196848,-0.045371927,0.093125865,-0.9264397,0.69382495,-0.46860904,0.22948232,0.1747879,0.22156473,1.2723076,-0.4705868,1.3677372,-0.9027387,0.574665,1.3139044,0.30519626,-0.29550037,-0.6171528,0.25605735,-1.7378528,0.2380232,2.1557217,1.4858233,1.0517522,-2.0819232,1.037972,-0.3771749,0.05200941,0.1327362,-0.86273634,1.8589913,2.2335455
Mari Menuco,0.91171104,0.58229476,-0.80059534,2.6847348,1.4529978,1.3835257,0.908019,-0.24139167,-0.28544685,-0.83575565,-0.81230867,-1.022777,-1.3467371,0.3646285,-1.7213321,-1.3504932,-0.66397214,0.40091273,1.0378994,0.51029,-1.1808242,0.05306709,-0.6900101,-0.9547587,1.4791616,2.3373587,0.5738043,-0.7752744,2.3224294,1.9400924,0.6758958,-0.3718511,-0.81761545,0.24465176,-0.70177424,-2.703462,1.8128401,1.6017056,1.0079664,1.3096015,-0.535622,0.47678182,0.82627034,-2.209632,0.39202648,0.8291496,0.15333016,0.20269682,2.0374181,-0.5277712,-0.52070445,2.0843303,-0.22910419,0.70039266,-0.15188088,-1.9979974,1.3565525,-0.91669255,0.81704354,0.80195755,-0.16978247,0.9371311,-1.7463471,0.07325158,1.0105088,2.0185137,0.7501401,-0.74134,-0.5571335,1.3411525,-0.58414125,0.15263465,-0.524743,-1.3041829,2.270644,-0.3771924,0.9063154,-1.2471097,2.1311388,2.2149606,1.2507104,-1.0596809,0.7125531,0.48193848,1.1743517,-0.48691016,0.4880242,0.583199,-1.7316569,1.019734,0.8346474,0.4413046,0.4784351,1.0526168,1.8663701,-0.67969877,-1.2194017,-0.47219917,-0.9479995,-0.89759797
Mataderos,0.6129768,0.59440315,-1.6229162,-0.863933,-0.8088699,0.07904895,-0.9085198,0.6781453,1.4486057,-2.7491248,-0.15550567,-1.2983341,-2.0641878,0.16989294,2.6521952,-0.40304172,-0.44956207,0.21262276,-0.52987266,-1.728152,0.25672445,0.27020666,-1.0333148,2.0210886,0.21372706,-2.07494,1.0205579,-0.75190866,-1.583959,1.0335577,-1.956649,-1.2923391,-2.610962,1.7780522,0.27808446,-0.2595678,2.0674272,-0.69148934,-0.5040572,-1.7310977,-2.4744775,-0.3494175,2.2160861,0.9101901,0.84896356,0.21096234,1.1806487,0.33523157,1.186906,-0.6940923,-0.17354824,0.69063294,-1.3057976,-0.52801967,0.42472005,-2.0046847,0.23669128,-1.470144,0.18643337,0.25022614,-0.7865921,-2.4910076,-0.2631112,0.5734068,-2.0174942,0.67169833,-1.1041062,-0.48213726,1.473764,0.9328736,-3.0242476,3.2610662,0.12662129,-1.6267023,1.0327923,1.8270109,0.92568094,-2.231095,1.092072,2.263868,0.1138475,0.8865656,2.2340264,2.5217192,-0.535883,1.1452892,1.4418186,0.4891676,1.8130512,0.22226664,0.6601653,-0.61785257,-1.2394042,-1.0646124,1.4323772,-1.9022771,0.41660482,1.003193,2.3210433,0.24565044
Mayor Drummond,0.09890019,0.18506323,-2.1190028,-1.3172026,0.5549836,0.10120936,1.6142845,0.41187644,0.022588665,-0.21007556,-1.5710529,2.6284442,1.3404592,-0.6663769,0.7495891,2.743925,-0.42004618,0.018489465,-1.30113,-0.31224868,-1.6398937,0.721823,-1.4706405,1.7461509,-1.1590313,-0.63514054,-0.57788146,1.8628471,1.4583094,-0.047203265,-0.40052763,1.3950073,0.5028753,-1.1231397,2.3935258,0.66410524,-0.6969015,0.1853689,-2.7525537,-0.30107316,-0.16993478,-1.0768499,2.9057474,1.3827301,1.1515782,0.39584967,-3.254092,-0.091910005,2.3097973,0.06859898,0.57538205,1.9611821,-0.18887533,-0.0010685824,0.27475265,0.1677281,0.29817387,1.9449975,1.4723266,-0.10769706,-1.6326939,0.11946932,-1.0556266,-0.6806741,0.054165907,1.0209329,-1.0028235,1.5504142,1.7630168,0.7950243,-1.878135,-1.6609803,-1.8438773,-1.8598783,0.014592318,1.9649966,0.20505632,-0.30564904,-1.1575036,0.62173337,2.4970162,0.9083367,2.6814802,-0.21973822,-0.26622912,0.73440737,2.3232381,0.2514405,1.0343221,1.481226,0.25662795,1.3237226,-0.29118457,-1.409036,0.8991265,1.9263111,-1.3072737,0.071143486,0.80658674,1.6254278
Mayu Sumaj,2.118891,1.5847292,-0.20096955,-0.60885215,-1.1389002,0.9109353,0.9870817,-3.779393,-0.8679011,-1.4888009,-2.3066382,2.0767515,1.4409271,-0.3482069,-2.3611186,-0.62686527,-0.54024756,-1.4887176,0.46186155,-0.5087263,-3.5509584,0.9063444,0.29769185,1.1326733,-1.8769855,2.3252983,0.8844064,-1.9991344,3.2634768,-1.1835375,2.7013235,1.1399901,-0.3614278,1.7576944,1.1481982,1.3932124,1.1314911,0.21242408,0.6177189,-0.23609048,-0.19998676,3.275516,2.4295251,0.95759195,3.1026175,1.366346,-0.4636375,-2.4056728,0.8522888,1.3472723,0.6182912,4.3119555,-1.8807254,0.63358945,-0.2232586,-2.3783193,1.7823577,2.3241699,0.33641037,-0.11183039,-2.669882,0.3605835,-0.32622212,-1.8573936,1.2494276,1.6154933,0.22999285,4.5791683,-0.21097937,1.3552679,2.2765188,-2.531764,2.433572,-0.33337125,0.14748064,-2.378331,-2.1515665,1.9159865,-1.9428594,1.1880149,2.9514663,-0.4232121,3.4876153,-1.3965592,2.950044,-2.0476518,-0.5477915,-2.990011,-1.280358,0.8822595,1.5862648,0.8311573,-0.7891155,3.6144853,-0.21284665,-1.1169177,1.1774312,1.6934081,-0.4613906,1.8908007
Mendiolaza,-0.43367228,-0.065657586,-1.4288292,-3.141167,0.88623697,1.1926788,-0.30566326,-0.8223615,-0.5815862,0.1831063,-0.32534662,3.093512,0.5065427,-1.0231878,0.27642614,0.4945243,-0.051487964,0.2385878,1.0599694,-0.18925454,-2.910225,1.5952145,-2.0009098,1.7232748,-3.7640421,1.4645936,2.168685,-0.38348654,2.1076162,-1.1997768,1.8033683,-0.6053069,-0.6335355,1.8714658,-1.3105899,-0.8680001,1.742563,2.1893055,1.3931761,1.3577644,0.09813026,0.4346313,1.7026435,3.4738355,0.02601869,1.5210855,1.2357094,-2.6669378,-1.4532212,0.43163598,-2.0383663,3.0524464,-0.2459655,1.2273291,-1.3368955,-4.943333,1.3409393,0.35079008,0.383078,0.9083422,-0.6640957,0.27901945,0.32156926,-1.3607818,0.010473961,1.1716121,-0.39056602,4.228581,2.725858,0.19280304,1.4281361,-0.36810187,1.7804219,-2.0975707,2.224342,-0.7424768,-2.660902,1.0506653,-3.5232847,1.2718734,0.8439366,1.8094549,2.607343,-0.8795316,-0.18774213,-3.254423,-0.66549534,-2.0779593,-0.14112334,1.3063862,0.10693788,3.3164074,-0.71402514,1.0679086,0.556908,-0.29319596,2.6429012,-0.21427973,0.38203427,3.0856285
Mercedes,-1.06275,0.63188136,-2.0004919,-0.0849225,0.3109619,-0.6822439,-1.6130975,-0.0071980124,-1.0220361,1.358359,-1.3189058,1.084115,0.6869653,1.227866,0.74207836,0.43009815,1.9488233,-0.35432744,-1.334398,-2.7680058,-2.5748353,0.25818226,0.18029964,1.1034648,-1.2441695,-0.10181716,-0.6769813,0.10002413,0.46665832,-1.4184084,0.85969955,-0.18170936,-0.82022035,1.6291081,-1.3060513,1.5673019,-0.24346903,-0.69711643,-0.113822185,-1.2972258,0.9897754,-0.28514937,-0.30603173,0.48043975,0.68483603,-0.071391486,-1.6372677,0.48486847,0.5792379,-0.7002952,-1.6091473,-0.6471476,-2.3112323,-1.3630638,0.65379405,-0.54948515,0.90659136,-1.5707558,1.0643516,1.0079973,-2.5666177,-0.39265826,0.65189385,-0.758915,-0.86585784,-0.34423256,-0.900256,-0.9581223,-0.86059606,0.38499802,0.4865609,0.09184406,2.0482392,-0.34635654,0.20291026,0.4089549,0.9862534,0.044640522,1.320282,0.22734985,-0.5236388,1.6973187,0.9622225,1.0669341,0.5056934,0.62459224,-0.07985542,-0.8891516,-0.57291186,-0.883315,-0.71666974,2.2457216,-2.0557735,-0.28329512,1.1583005,-1.2961686,2.8113532,-1.597653,1.2712557,1.388273
Merlo,-1.3000379,-0.23174812,-1.2923796,-1.5741369,-2.096956,0.33177426,-0.07389811,-0.7232283,-0.3508895,1.8612249,-3.554096,2.6965816,-0.5260602,1.889212,0.75510883,0.7529292,-0.9878511,0.33110714,-0.6309193,-0.8094294,-3.349403,0.58633673,-2.15411,0.009822701,-1.4382457,0.27866322,0.2133596,-2.1699631,4.1099787,-0.97953814,-1.3273022,-1.1076725,0.3011578,2.7007267,0.9625411,0.83791023,1.3646122,-1.8072321,0.8692709,-1.1476089,0.78624845,0.5827781,3.6342614,1.289719,-0.59881896,2.707727,0.73101777,-2.8081172,0.9405282,-1.0707048,-0.58824503,1.4305218,-2.4886608,2.2682142,-0.64670247,-2.510758,-1.0606813,0.16791475,1.481596,-0.6920387,-1.107297,-1.7261121,-1.1788995,-2.4115262,0.2555707,0.6975329,1.2952862,1.9534063,1.6629215,1.0242239,-0.78387123,-0.8965481,1.5984545,-1.69295,0.66183347,1.4571561,-1.2202675,-3.0367541,0.012359988,0.961891,0.06105561,0.6174237,2.7341022,0.8729044,1.8861684,2.9436922,0.9970319,-1.3730004,2.597366,1.6694018,1.1898775,2.9533312,0.7461398,-0.055834614,0.67570424,-1.4859878,1.6379075,-1.3092465,1.3278692,-0.71905744
Mina Clavero,1.3636107,-0.5372665,0.04440874,-2.421446,1.1527,0.21755864,-0.7521734,2.572328,-2.19716,1.65455,1.2432083,3.522682,-0.86846834,-2.0835013,-0.80194724,-0.29460788,1.2047399,1.2641274,-1.1645886,-1.7841927,0.27261814,-3.2438154,0.6919501,-0.7448505,-1.548436,1.2143998,3.0592282,1.3224939,1.4775609,-1.4203688,0.87446755,0.8238997,-0.19180585,2.4595492,1.2470918,1.0557774,-2.0698736,1.5079943,-0.5783615,1.3311167,0.1922646,1.3482834,1.130727,3.5646524,0.40203542,0.009894192,-0.5703461,-0.9898975,2.7887423,1.4195881,1.1995823,1.031123,1.8639863,1.9841006,-0.21301638,-0.38682923,0.3477093,-0.6657011,0.15006295,-0.48388252,2.033654,-0.25566855,0.7465871,-0.44269118,0.53862053,0.47468448,-0.46380055,1.9570187,1.4426919,2.4967766,-0.41755518,-0.6922003,1.420804,-0.39899504,0.4993742,-1.0397637,-0.7300092,0.9494333,-1.8457339,1.8586704,0.39760262,1.5865674,0.9231216,-0.4286394,-0.32991305,-0.46219397,-0.66116697,-2.692117,-1.5072036,1.7794942,0.83096987,1.8671339,-0.06908583,0.7533598,0.314313,0.6474535,-0.87113607,0.32922557,0.18595235,0.365038
Miramar,-0.15502256,-1.9879692,-4.33333,-0.44430086,2.1517494,-0.07432092,-0.30223474,-0.6571635,0.6311897,0.2443256,-2.4235184,0.91895163,-1.0072356,0.41594654,3.079568,-0.3119918,-0.0047306926,-2.655852,1.466201,-2.4750576,-0.27972978,-3.035327,-0.49552,-1.2142861,-2.2245524,-0.5927739,2.7801754,0.6466312,2.281592,-0.05741966,-0.24425851,0.7495709,1.5372502,-1.2927157,0.25794023,-0.15530722,-0.30493,-0.09257247,0.096100114,0.9129695,1.0143856,0.08996091,2.804748,0.9858421,1.8758085,-0.34929356,0.3242397,-0.11955359,0.7485498,-2.0647888,1.1030356,2.5833292,2.3326554,1.0669806,1.066164,-2.6240828,0.002047323,-0.39411563,2.8952193,-0.02354515,-0.92834365,-1.0355389,0.037876543,0.59418136,-0.7346411,0.5733424,-2.2745771,1.5678375,1.4075267,-0.7233072,-0.0074436716,-2.1444323,1.6932322,-1.4115822,2.1734576,2.053533,1.7189906,-1.3172939,-0.178758,1.2818528,1.1921039,1.9523604,4.5736313,0.5430521,-0.1282352,-0.61584723,1.8280336,-2.6659784,-0.3355728,1.0791899,2.5477467,-0.036767717,0.19023506,-0.045089394,2.2066414,0.598737,-0.5751713,2.0407972,-0.13380799,1.1119047
